id,gender,masterCategory,subCategory,articleType,season,usage,image_path,image_full_path
7565,Men,Apparel,Topwear,Tshirts,Summer,Sports,7565.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7565.jpg
34262,Women,Apparel,Topwear,Dupatta,Summer,Ethnic,34262.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34262.jpg
22909,Men,Apparel,Topwear,Tshirts,Fall,Casual,22909.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22909.jpg
13672,Unisex,Apparel,Bottomwear,Jeans,Fall,Casual,13672.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13672.jpg
27447,Women,Apparel,Topwear,Tshirts,Winter,Casual,27447.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27447.jpg
54989,Women,Apparel,Topwear,Shirts,Fall,Casual,54989.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54989.jpg
34050,Boys,Apparel,Topwear,Shirts,Summer,Casual,34050.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34050.jpg
6685,Women,Apparel,Topwear,Tshirts,Summer,Casual,6685.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6685.jpg
5000,Women,Apparel,Topwear,Tops,Summer,Casual,5000.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5000.jpg
53390,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,53390.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53390.jpg
15585,Men,Apparel,Topwear,Sweatshirts,Fall,Casual,15585.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15585.jpg
11125,Women,Apparel,Bottomwear,Track Pants,Fall,Sports,11125.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11125.jpg
14691,Men,Apparel,Bottomwear,Trousers,Fall,Casual,14691.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14691.jpg
4314,Unisex,Apparel,Topwear,Tshirts,Summer,Casual,4314.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4314.jpg
52084,Women,Apparel,Topwear,Tshirts,Summer,Casual,52084.jpg,/content/outfit_data/Fashion Product Images (Small)/images/52084.jpg
3131,Men,Apparel,Topwear,Tshirts,Fall,Casual,3131.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3131.jpg
30636,Women,Apparel,Bottomwear,Shorts,Summer,Sports,30636.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30636.jpg
51601,Women,Apparel,Bottomwear,Jeans,Summer,Casual,51601.jpg,/content/outfit_data/Fashion Product Images (Small)/images/51601.jpg
7591,Men,Apparel,Topwear,Tshirts,Summer,Sports,7591.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7591.jpg
18860,Men,Apparel,Topwear,Tshirts,Fall,Casual,18860.jpg,/content/outfit_data/Fashion Product Images (Small)/images/18860.jpg
34296,Women,Apparel,Topwear,Dupatta,Summer,Ethnic,34296.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34296.jpg
23221,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,23221.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23221.jpg
12754,Women,Apparel,Bottomwear,Jeans,Fall,Casual,12754.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12754.jpg
9639,Men,Apparel,Topwear,Shirts,Fall,Casual,9639.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9639.jpg
51433,Women,Apparel,Topwear,Shirts,Summer,Casual,51433.jpg,/content/outfit_data/Fashion Product Images (Small)/images/51433.jpg
37621,Boys,Apparel,Topwear,Tshirts,Summer,Casual,37621.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37621.jpg
15571,Boys,Apparel,Topwear,Tshirts,Fall,Casual,15571.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15571.jpg
24236,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,24236.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24236.jpg
10003,Women,Apparel,Topwear,Tshirts,Fall,Sports,10003.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10003.jpg
43592,Girls,Apparel,Topwear,Tshirts,Summer,Casual,43592.jpg,/content/outfit_data/Fashion Product Images (Small)/images/43592.jpg
26105,Men,Apparel,Topwear,Shirts,Summer,Formal,26105.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26105.jpg
3767,Men,Apparel,Topwear,Tshirts,Summer,Casual,3767.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3767.jpg
6215,Men,Apparel,Topwear,Tshirts,Summer,Casual,6215.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6215.jpg
26939,Women,Apparel,Topwear,Tshirts,Summer,Casual,26939.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26939.jpg
15115,Men,Apparel,Bottomwear,Trousers,Fall,Formal,15115.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15115.jpg
5490,Men,Apparel,Topwear,Tshirts,Summer,Casual,5490.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5490.jpg
25780,Men,Apparel,Topwear,Suspenders,Summer,Formal,25780.jpg,/content/outfit_data/Fashion Product Images (Small)/images/25780.jpg
10467,Men,Apparel,Topwear,Tshirts,Fall,Casual,10467.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10467.jpg
4770,Women,Apparel,Bottomwear,Capris,Summer,Sports,4770.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4770.jpg
15327,Men,Apparel,Topwear,Tshirts,Fall,Casual,15327.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15327.jpg
21112,Women,Apparel,Topwear,Tops,Fall,Casual,21112.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21112.jpg
38803,Men,Apparel,Topwear,Tshirts,Summer,Casual,38803.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38803.jpg
44585,Men,Apparel,Bottomwear,Jeans,Summer,Casual,44585.jpg,/content/outfit_data/Fashion Product Images (Small)/images/44585.jpg
59834,Men,Apparel,Topwear,Shirts,Summer,Casual,59834.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59834.jpg
32505,Men,Apparel,Topwear,Shirts,Summer,Casual,32505.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32505.jpg
40125,Boys,Apparel,Bottomwear,Shorts,Summer,Casual,40125.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40125.jpg
57192,Women,Apparel,Topwear,Tunics,Summer,Casual,57192.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57192.jpg
10655,Women,Apparel,Bottomwear,Skirts,Fall,Casual,10655.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10655.jpg
54717,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,54717.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54717.jpg
42672,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,42672.jpg,/content/outfit_data/Fashion Product Images (Small)/images/42672.jpg
12102,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,12102.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12102.jpg
6027,Men,Apparel,Topwear,Tshirts,Summer,Casual,6027.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6027.jpg
22797,Men,Apparel,Bottomwear,Shorts,Fall,Casual,22797.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22797.jpg
36738,Women,Apparel,Topwear,Tshirts,Summer,Casual,36738.jpg,/content/outfit_data/Fashion Product Images (Small)/images/36738.jpg
5803,Women,Apparel,Topwear,Tshirts,Summer,Casual,5803.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5803.jpg
39770,Men,Apparel,Topwear,Shirts,Summer,Casual,39770.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39770.jpg
32398,Women,Apparel,Topwear,Tops,Summer,Casual,32398.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32398.jpg
35981,Women,Apparel,Topwear,Tshirts,Summer,Casual,35981.jpg,/content/outfit_data/Fashion Product Images (Small)/images/35981.jpg
8720,Men,Apparel,Topwear,Shirts,Fall,Casual,8720.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8720.jpg
7768,Men,Apparel,Topwear,Tshirts,Summer,Sports,7768.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7768.jpg
16931,Men,Apparel,Topwear,Tshirts,Fall,Casual,16931.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16931.jpg
49635,Women,Apparel,Bottomwear,Skirts,Summer,Casual,49635.jpg,/content/outfit_data/Fashion Product Images (Small)/images/49635.jpg
19145,Men,Apparel,Topwear,Sweatshirts,Fall,Casual,19145.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19145.jpg
26798,Men,Apparel,Topwear,Shirts,Summer,Formal,26798.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26798.jpg
2028,Men,Apparel,Topwear,Tshirts,Fall,Casual,2028.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2028.jpg
22338,Men,Apparel,Topwear,Tshirts,Fall,Casual,22338.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22338.jpg
19979,Men,Apparel,Topwear,Tshirts,Fall,Casual,19979.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19979.jpg
6488,Men,Apparel,Topwear,Tshirts,Summer,Casual,6488.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6488.jpg
50718,Boys,Apparel,Topwear,Tshirts,Summer,Casual,50718.jpg,/content/outfit_data/Fashion Product Images (Small)/images/50718.jpg
25921,Women,Apparel,Topwear,Tshirts,Summer,Casual,25921.jpg,/content/outfit_data/Fashion Product Images (Small)/images/25921.jpg
38490,Boys,Apparel,Topwear,Tshirts,Summer,Casual,38490.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38490.jpg
33078,Men,Apparel,Topwear,Tshirts,Summer,Casual,33078.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33078.jpg
11328,Men,Apparel,Bottomwear,Jeans,Fall,Casual,11328.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11328.jpg
48383,Men,Apparel,Bottomwear,Jeans,Summer,Casual,48383.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48383.jpg
30299,Men,Apparel,Topwear,Tshirts,Summer,Casual,30299.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30299.jpg
7902,Men,Apparel,Bottomwear,Shorts,Fall,Casual,7902.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7902.jpg
13827,Men,Apparel,Topwear,Sweaters,Fall,Casual,13827.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13827.jpg
41800,Women,Apparel,Topwear,Tops,Summer,Casual,41800.jpg,/content/outfit_data/Fashion Product Images (Small)/images/41800.jpg
5669,Men,Apparel,Topwear,Tshirts,Summer,Casual,5669.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5669.jpg
39126,Women,Apparel,Bottomwear,Leggings,Fall,Casual,39126.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39126.jpg
57159,Women,Apparel,Topwear,Tshirts,Summer,Casual,57159.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57159.jpg
20239,Women,Apparel,Topwear,Tshirts,Fall,Casual,20239.jpg,/content/outfit_data/Fashion Product Images (Small)/images/20239.jpg
39314,Girls,Apparel,Bottomwear,Skirts,Summer,Casual,39314.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39314.jpg
13229,Men,Apparel,Bottomwear,Trousers,Fall,Casual,13229.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13229.jpg
19713,Men,Apparel,Topwear,Shirts,Summer,Casual,19713.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19713.jpg
8182,Men,Apparel,Topwear,Shirts,Summer,Casual,8182.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8182.jpg
26308,Men,Apparel,Topwear,Tshirts,Summer,Casual,26308.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26308.jpg
56843,Men,Apparel,Bottomwear,Jeans,Summer,Casual,56843.jpg,/content/outfit_data/Fashion Product Images (Small)/images/56843.jpg
15318,Men,Apparel,Topwear,Sweatshirts,Fall,Casual,15318.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15318.jpg
40926,Boys,Apparel,Bottomwear,Jeans,Summer,Casual,40926.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40926.jpg
10458,Men,Apparel,Topwear,Tshirts,Fall,Casual,10458.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10458.jpg
9262,Men,Apparel,Topwear,Shirts,Fall,Formal,9262.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9262.jpg
18635,Men,Apparel,Topwear,Tshirts,Fall,Sports,18635.jpg,/content/outfit_data/Fashion Product Images (Small)/images/18635.jpg
51854,Men,Apparel,Topwear,Shirts,Summer,Casual,51854.jpg,/content/outfit_data/Fashion Product Images (Small)/images/51854.jpg
3758,Men,Apparel,Topwear,Tshirts,Summer,Casual,3758.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3758.jpg
23448,Women,Apparel,Topwear,Tunics,Fall,Casual,23448.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23448.jpg
30863,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,30863.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30863.jpg
26906,Women,Apparel,Topwear,Tops,Summer,Casual,26906.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26906.jpg
29172,Girls,Apparel,Bottomwear,Skirts,Summer,Casual,29172.jpg,/content/outfit_data/Fashion Product Images (Small)/images/29172.jpg
10800,Men,Apparel,Topwear,Shirts,Fall,Casual,10800.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10800.jpg
39784,Men,Apparel,Topwear,Shirts,Summer,Formal,39784.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39784.jpg
4925,Women,Apparel,Topwear,Tops,Summer,Casual,4925.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4925.jpg
48521,Women,Apparel,Topwear,Tops,Summer,Casual,48521.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48521.jpg
9606,Men,Apparel,Topwear,Shirts,Fall,Casual,9606.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9606.jpg
54942,Men,Apparel,Topwear,Tshirts,Summer,Casual,54942.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54942.jpg
42229,Women,Apparel,Topwear,Tunics,Summer,Casual,42229.jpg,/content/outfit_data/Fashion Product Images (Small)/images/42229.jpg
30609,Men,Apparel,Bottomwear,Shorts,Spring,Sports,30609.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30609.jpg
3932,Women,Apparel,Topwear,Tshirts,Summer,Casual,3932.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3932.jpg
32962,Men,Apparel,Topwear,Tshirts,Summer,Casual,32962.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32962.jpg
59453,Men,Apparel,Topwear,Shirts,Fall,Casual,59453.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59453.jpg
21115,Women,Apparel,Topwear,Tops,Fall,Casual,21115.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21115.jpg
15320,Men,Apparel,Topwear,Sweatshirts,Fall,Casual,15320.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15320.jpg
4777,Women,Apparel,Topwear,Tshirts,Summer,Sports,4777.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4777.jpg
44582,Men,Apparel,Bottomwear,Jeans,Summer,Casual,44582.jpg,/content/outfit_data/Fashion Product Images (Small)/images/44582.jpg
38804,Men,Apparel,Topwear,Tshirts,Summer,Casual,38804.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38804.jpg
21929,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,21929.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21929.jpg
32502,Men,Apparel,Topwear,Shirts,Summer,Formal,32502.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32502.jpg
59833,Men,Apparel,Topwear,Shirts,Summer,Casual,59833.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59833.jpg
11780,Men,Apparel,Topwear,Tshirts,Fall,Casual,11780.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11780.jpg
57195,Women,Apparel,Topwear,Tunics,Summer,Casual,57195.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57195.jpg
10652,Women,Apparel,Bottomwear,Skirts,Fall,Casual,10652.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10652.jpg
2480,Men,Apparel,Topwear,Tshirts,Fall,Casual,2480.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2480.jpg
54710,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,54710.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54710.jpg
12105,Women,Apparel,Topwear,Kurtis,Fall,Ethnic,12105.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12105.jpg
42675,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,42675.jpg,/content/outfit_data/Fashion Product Images (Small)/images/42675.jpg
23642,Men,Apparel,Topwear,Tshirts,Spring,Casual,23642.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23642.jpg
9854,Men,Apparel,Bottomwear,Trousers,Fall,Formal,9854.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9854.jpg
6020,Men,Apparel,Topwear,Tshirts,Summer,Casual,6020.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6020.jpg
12939,Men,Apparel,Topwear,Shirts,Fall,Casual,12939.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12939.jpg
8388,Women,Apparel,Bottomwear,Track Pants,Fall,Sports,8388.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8388.jpg
3760,Men,Apparel,Topwear,Tshirts,Summer,Casual,3760.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3760.jpg
12337,Men,Apparel,Topwear,Tshirts,Fall,Casual,12337.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12337.jpg
6212,Women,Apparel,Topwear,Tops,Summer,Casual,6212.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6212.jpg
16797,Men,Apparel,Topwear,Shirts,Fall,Casual,16797.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16797.jpg
15112,Men,Apparel,Bottomwear,Trousers,Fall,Formal,15112.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15112.jpg
5497,Men,Apparel,Topwear,Tshirts,Summer,Casual,5497.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5497.jpg
25787,Men,Apparel,Topwear,Suspenders,Summer,Formal,25787.jpg,/content/outfit_data/Fashion Product Images (Small)/images/25787.jpg
10460,Men,Apparel,Topwear,Tshirts,Fall,Casual,10460.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10460.jpg
12753,Men,Apparel,Bottomwear,Jeans,Fall,Casual,12753.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12753.jpg
54146,Women,Apparel,Topwear,Tops,Summer,Casual,54146.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54146.jpg
18269,Women,Apparel,Topwear,Tunics,Fall,Casual,18269.jpg,/content/outfit_data/Fashion Product Images (Small)/images/18269.jpg
48519,Women,Apparel,Topwear,Tops,Summer,Casual,48519.jpg,/content/outfit_data/Fashion Product Images (Small)/images/48519.jpg
51434,Women,Apparel,Topwear,Shirts,Summer,Casual,51434.jpg,/content/outfit_data/Fashion Product Images (Small)/images/51434.jpg
37626,Girls,Apparel,Topwear,Tshirts,Summer,Casual,37626.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37626.jpg
15576,Boys,Apparel,Topwear,Tshirts,Fall,Casual,15576.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15576.jpg
10004,Men,Apparel,Bottomwear,Shorts,Fall,Sports,10004.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10004.jpg
14696,Men,Apparel,Bottomwear,Trousers,Fall,Casual,14696.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14696.jpg
52083,Women,Apparel,Topwear,Tshirts,Summer,Casual,52083.jpg,/content/outfit_data/Fashion Product Images (Small)/images/52083.jpg
4313,Unisex,Apparel,Topwear,Tshirts,Summer,Casual,4313.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4313.jpg
19189,Men,Apparel,Topwear,Shirts,Fall,Casual,19189.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19189.jpg
42211,Women,Apparel,Topwear,Tunics,Summer,Casual,42211.jpg,/content/outfit_data/Fashion Product Images (Small)/images/42211.jpg
7596,Men,Apparel,Topwear,Tshirts,Summer,Sports,7596.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7596.jpg
